0.1000	2	relu	MUTAG	96.6909	1.2720	82.4854	6.1701
0.1000	2	relu	NCI1	86.3558	0.8803	76.3504	1.4712
0.1000	2	relu	IMDB-BINARY	75.6222	0.5169	70.3000	3.9256
0.1000	2	relu	Mutagenicity	84.1800	1.8247	78.0030	1.1579
0.1000	2	relu	IMDB-MULTI	50.0444	0.9025	48.1333	3.1665
0.1000	2	relu	PROTEINS	88.2398	2.7212	70.7915	3.4377
0.1000	4	relu	MUTAG	98.5221	0.8053	86.6959	5.9051
0.1000	4	relu	NCI1	92.0222	0.7044	77.3966	1.7560
0.1000	4	relu	IMDB-BINARY	76.0889	1.6283	70.1000	3.6455
0.1000	4	relu	Mutagenicity	87.2493	3.3317	76.9188	1.6685
0.1000	4	relu	IMDB-MULTI	49.8963	1.0705	47.2667	3.1191
0.1000	4	relu	PROTEINS	94.8386	0.9627	69.2761	4.6204
0.1000	8	relu	MUTAG	97.9906	0.9612	85.0877	6.1778
0.1000	8	relu	NCI1	95.6042	0.5686	77.2993	1.9798
0.1000	8	relu	IMDB-BINARY	75.8333	1.6279	72.5000	2.4597
0.1000	8	relu	IMDB-MULTI	49.7704	1.2268	46.6000	3.7647
0.5000	1	relu	NCI1	76.4774	1.7376	73.1144	1.9258
0.1000	8	relu	Mutagenicity	90.0930	2.3587	78.5563	1.2127
0.1000	8	relu	PROTEINS	93.4918	4.2478	70.2662	2.9081
0.5000	1	relu	MUTAG	90.7804	0.6546	85.1170	2.0528
0.5000	1	relu	IMDB-BINARY	75.1222	1.2712	69.0000	3.2558
0.5000	1	relu	IMDB-MULTI	49.5259	0.5672	47.0000	2.1756
0.5000	2	relu	NCI1	82.0600	0.6565	75.3528	1.8785
0.5000	1	relu	Mutagenicity	74.6342	1.9133	72.0326	3.4083
0.5000	1	relu	PROTEINS	79.7542	1.6507	74.7523	2.9084
0.5000	2	relu	MUTAG	93.4974	2.0345	80.3509	6.6379
0.5000	2	relu	IMDB-BINARY	75.3778	1.2194	71.4000	3.7470
0.5000	2	relu	Mutagenicity	79.9067	0.8062	76.4810	1.6075
0.5000	4	relu	NCI1	86.3368	1.4891	77.7616	1.9102
0.5000	2	relu	IMDB-MULTI	49.3481	0.9077	46.7333	4.2942
0.5000	2	relu	PROTEINS	83.0987	1.7315	74.2109	3.8619
0.5000	4	relu	MUTAG	96.2778	1.5851	85.6140	5.4118
0.5000	4	relu	IMDB-BINARY	76.0111	1.4129	70.5000	4.4328
0.5000	4	relu	Mutagenicity	84.1852	1.8173	77.4050	2.2009
0.5000	4	relu	IMDB-MULTI	49.2815	0.8594	47.5333	3.5030
0.5000	8	relu	NCI1	91.7464	1.3377	77.7372	2.1850
0.5000	4	relu	PROTEINS	89.1381	2.0464	68.9961	4.2933
0.5000	8	relu	MUTAG	97.4577	1.4274	86.7251	5.8365
0.5000	8	relu	IMDB-BINARY	75.8778	1.7829	69.2000	3.6551
0.9000	1	relu	NCI1	72.2006	1.1625	69.7567	1.8046
0.5000	8	relu	IMDB-MULTI	49.3630	0.7364	47.3333	3.6025
0.5000	8	relu	Mutagenicity	88.6582	1.6204	79.0637	1.5631
0.5000	8	relu	PROTEINS	89.8278	4.8515	70.7111	4.4727
0.9000	1	relu	MUTAG	87.7654	2.0184	77.6901	5.0409
0.9000	2	relu	NCI1	75.3798	0.8581	72.2871	1.8222
0.9000	1	relu	IMDB-BINARY	70.5556	0.8315	66.2000	4.1425
0.9000	1	relu	IMDB-MULTI	46.2815	0.5878	44.5333	3.1665
0.9000	1	relu	Mutagenicity	72.6488	1.1739	70.5099	1.7694
0.9000	1	relu	PROTEINS	78.2172	0.6583	77.1782	3.9220
0.9000	2	relu	MUTAG	90.1291	0.6628	85.1170	3.9108
0.9000	4	relu	NCI1	79.0430	1.3039	73.8443	2.0012
0.9000	2	relu	IMDB-BINARY	73.7778	1.8941	69.4000	3.9038
0.9000	2	relu	Mutagenicity	74.4549	0.8756	72.6311	2.0664
0.9000	2	relu	IMDB-MULTI	48.7333	0.8749	47.2667	3.5459
0.9000	2	relu	PROTEINS	78.5265	0.9275	74.9373	3.9571
0.9000	4	relu	MUTAG	90.8395	0.7561	86.1988	2.4422
0.9000	4	relu	IMDB-BINARY	75.2556	1.1211	72.9000	4.3920
0.9000	8	relu	NCI1	84.0714	1.7546	77.5669	2.1565
0.9000	4	relu	Mutagenicity	78.6386	1.3405	75.8821	2.3677
0.9000	4	relu	IMDB-MULTI	49.0222	1.3167	46.2667	2.9545
0.9000	4	relu	PROTEINS	81.2621	1.3457	74.7490	4.0795
0.9000	8	relu	MUTAG	91.7264	1.8678	85.0585	4.1649
0.9000	8	relu	IMDB-BINARY	73.8333	2.0296	71.2000	3.3106
0.9000	8	relu	IMDB-MULTI	49.1926	0.7291	47.6667	3.1305
0.9000	8	relu	Mutagenicity	81.1953	2.1361	76.3901	2.3648
0.9000	8	relu	PROTEINS	84.1668	1.1934	74.0331	4.2368

+x:
0.0000	1	relu	PROTEINS	79.9938	2.7082	74.9324	3.5139
0.0000	1	relu	MUTAG	96.6899	1.9486	82.3684	5.1183
0.0000	1	relu	Mutagenicity	82.2970	3.4453	75.1443	2.6152
0.0000	1	relu	NCI1	83.9065	1.8437	74.1119	2.9743
0.0000	1	relu	IMDB-BINARY	73.8222	0.8738	70.6000	2.8000
0.0000	2	relu	PROTEINS	83.9873	2.0962	72.0536	3.4536
0.0000	2	relu	MUTAG	98.1667	0.8964	85.7018	6.6090
0.0000	2	relu	Mutagenicity	88.5507	2.1244	77.1283	2.4502
0.0000	2	relu	NCI1	89.6269	1.7588	76.0827	2.9239
0.0000	2	relu	IMDB-BINARY	74.6556	0.9060	71.6000	4.4317
0.0000	4	relu	NCI1	93.9389	2.3525	76.1800	1.9539
0.0000	4	relu	Mutagenicity	91.4073	2.0836	78.4651	1.9127
0.0000	4	relu	PROTEINS	87.6108	2.9432	72.9553	3.8445
0.0000	4	relu	MUTAG	98.6408	0.7022	81.4035	6.7012
0.0000	4	relu	IMDB-BINARY	75.4667	1.5704	70.6000	4.3863
0.0000	8	relu	PROTEINS	87.3121	6.3156	72.0600	5.7146
0.0000	8	relu	MUTAG	98.4636	0.8446	82.4269	4.2017
0.0000	8	relu	NCI1	96.4288	0.9043	76.8856	2.8165
0.0000	8	relu	Mutagenicity	92.5448	2.3234	78.5107	1.5179
0.0000	8	relu	IMDB-BINARY	75.9444	2.3229	70.6000	4.7159
0.1000	1	relu	NCI1	81.6085	1.3295	73.4307	1.7301
0.1000	1	relu	PROTEINS	78.8860	1.8615	75.2920	3.1345
0.1000	1	relu	Mutagenicity	79.3329	3.2958	73.5302	2.7169
0.1000	1	relu	MUTAG	94.6805	1.1542	84.0058	6.7620
0.1000	1	relu	IMDB-BINARY	73.4222	1.1470	70.1000	4.6573
0.1000	2	relu	NCI1	86.7099	1.6383	76.4234	1.9418
0.1000	2	relu	Mutagenicity	85.7299	1.6839	76.1828	2.3867
0.1000	2	relu	PROTEINS	83.0389	1.8519	72.6858	2.7696
0.1000	2	relu	MUTAG	98.0498	0.5940	79.7076	5.0088
0.1000	4	relu	NCI1	92.2574	1.3790	77.2506	2.0218
0.1000	2	relu	IMDB-BINARY	74.7778	1.1033	71.7000	5.0210
0.1000	4	relu	Mutagenicity	90.3057	1.5248	78.0955	1.3152
0.1000	4	relu	PROTEINS	85.5540	3.7342	73.1282	4.9586
0.1000	4	relu	MUTAG	98.7003	0.6351	81.3743	5.5387
0.1000	4	relu	IMDB-BINARY	76.0333	2.0988	70.8000	3.2496
0.1000	8	relu	NCI1	95.4096	0.6740	77.7616	2.8148
0.1000	8	relu	Mutagenicity	92.8086	0.9230	78.3258	1.6160
0.1000	8	relu	PROTEINS	90.9561	3.8146	71.1575	2.7569
0.1000	8	relu	MUTAG	98.0487	1.2713	82.3684	7.7096
0.5000	1	relu	NCI1	77.1938	0.3519	71.9221	1.1526
0.1000	8	relu	IMDB-BINARY	75.3222	1.3846	72.0000	4.0497
0.5000	1	relu	Mutagenicity	76.0946	1.5060	71.4788	2.2673
0.5000	1	relu	PROTEINS	78.3270	0.8837	75.7408	2.2409
0.5000	2	relu	NCI1	81.4707	1.2257	75.0122	2.3160
0.5000	1	relu	MUTAG	91.6666	0.7211	86.1696	4.8331
0.5000	1	relu	IMDB-BINARY	73.1333	1.1491	70.7000	4.5177
0.5000	2	relu	Mutagenicity	81.1749	2.0816	75.5827	1.3128
0.5000	4	relu	NCI1	88.3482	0.9212	75.9854	2.7138
0.5000	2	relu	PROTEINS	80.3638	1.4012	74.1216	3.7263
0.5000	2	relu	MUTAG	93.9119	1.1577	85.6433	3.3605
0.5000	2	relu	IMDB-BINARY	73.7556	0.7316	70.4000	4.5211
0.5000	4	relu	Mutagenicity	86.1143	2.1097	77.6112	2.0806
0.5000	4	relu	PROTEINS	83.3483	1.5690	73.4990	3.6824
0.5000	4	relu	MUTAG	97.1622	1.1790	84.0058	5.3948
0.5000	8	relu	NCI1	92.7521	1.0344	77.6399	1.5173
0.5000	4	relu	IMDB-BINARY	75.9000	1.3721	72.0000	3.4351
0.5000	8	relu	Mutagenicity	89.2911	1.4894	78.4646	2.0686
0.9000	1	relu	NCI1	73.6280	0.6316	69.3431	1.9975
0.5000	8	relu	PROTEINS	86.1928	4.1866	71.6940	4.4719
0.5000	8	relu	MUTAG	97.1636	1.1761	84.5614	5.5798
0.9000	1	relu	Mutagenicity	74.6907	0.6466	71.1101	1.7013
0.5000	8	relu	IMDB-BINARY	76.2333	1.0405	69.0000	5.1186
0.9000	2	relu	NCI1	75.6880	0.6817	72.2871	2.2497
0.9000	1	relu	PROTEINS	77.2090	1.1136	76.1897	3.0701
0.9000	1	relu	MUTAG	88.8890	1.0164	83.5088	5.4893
0.9000	2	relu	Mutagenicity	76.5917	1.7307	72.1470	2.1506
0.9000	1	relu	IMDB-BINARY	69.3667	0.8044	66.4000	3.0067
0.9000	4	relu	NCI1	80.0243	1.0912	75.0852	1.7108
0.9000	2	relu	PROTEINS	77.9077	0.9616	76.1012	3.0771
0.9000	2	relu	MUTAG	90.8984	0.4723	86.2281	5.2898
0.9000	4	relu	Mutagenicity	80.4576	1.1774	74.5912	1.7773
0.9000	2	relu	IMDB-BINARY	73.1111	0.4067	70.3000	4.5398
0.9000	8	relu	NCI1	86.9776	1.2537	77.4209	1.9090
0.9000	4	relu	PROTEINS	79.0555	1.1099	74.6622	2.8100
0.9000	4	relu	MUTAG	91.8451	1.4850	84.5906	4.3292
0.9000	4	relu	IMDB-BINARY	74.1778	0.9651	70.4000	4.3174
0.9000	8	relu	Mutagenicity	83.8700	2.2860	77.2653	1.9698
0.9000	8	relu	PROTEINS	80.4534	2.0448	74.6646	3.2487
0.9000	8	relu	MUTAG	93.3808	1.4191	85.5848	4.9484
0.9000	8	relu	IMDB-BINARY	74.1556	2.0094	68.6000	5.7827

linear:
0.0000	1	none	PROTEINS	82.8994	0.9976	73.4958	4.5566
0.0000	1	none	MUTAG	96.0407	2.0318	85.0877	4.0006
0.0000	1	none	IMDB-BINARY	73.1111	1.1988	69.4000	4.8415
0.0000	1	none	NCI1	81.8897	0.8939	74.5985	2.4578
0.0000	2	none	PROTEINS	86.9022	3.5164	70.7143	4.6611
0.0000	1	none	Mutagenicity	79.8324	2.2486	75.6053	1.6394
0.0000	2	none	MUTAG	96.9840	2.1420	82.9825	3.9072
0.0000	2	none	NCI1	87.6859	1.3980	77.2506	2.6413
0.0000	2	none	IMDB-BINARY	73.7778	1.7313	71.6000	2.4980
0.0000	4	none	NCI1	93.5415	1.3218	77.5426	1.8973
0.0000	4	none	PROTEINS	89.0685	4.1036	71.5219	3.1343
0.0000	4	none	MUTAG	97.3996	1.0314	82.9532	5.3694
0.0000	2	none	Mutagenicity	83.2884	3.0264	77.3814	1.8544
0.0000	4	none	IMDB-BINARY	73.8000	0.8858	70.8000	4.4452
0.0000	8	none	NCI1	95.9503	0.7030	77.9562	3.0001
0.0000	8	none	PROTEINS	91.2947	1.8959	70.3483	3.0327
0.0000	8	none	MUTAG	97.7532	1.4454	82.9240	5.9122
0.0000	4	none	Mutagenicity	85.5225	2.5698	77.1042	2.0045
0.1000	1	none	NCI1	80.1595	0.6133	74.0876	2.7012
0.0000	8	none	IMDB-BINARY	73.4556	1.6005	70.2000	4.2615
0.1000	1	none	PROTEINS	82.3603	1.4949	73.8562	3.4158
0.1000	2	none	NCI1	84.6283	0.8094	76.9100	1.8829
0.1000	1	none	MUTAG	94.3857	1.5004	83.5088	3.6758
0.1000	1	none	IMDB-BINARY	73.2333	0.9368	70.5000	4.0559
0.0000	8	none	Mutagenicity	89.1733	1.9198	78.3030	1.8508
0.1000	4	none	NCI1	90.8327	0.7681	77.1776	1.7335
0.1000	2	none	PROTEINS	86.2431	2.0514	72.1517	6.0260
0.1000	2	none	MUTAG	95.0338	1.8213	85.6140	4.8731
0.1000	8	none	NCI1	94.8581	0.5530	77.4696	2.5800
0.1000	2	none	IMDB-BINARY	72.5333	1.3294	72.2000	3.6000
0.1000	1	none	Mutagenicity	79.2458	1.5992	74.3370	2.0469
0.1000	4	none	PROTEINS	82.2604	2.4193	72.7791	3.6445
0.5000	1	none	NCI1	74.6094	0.7670	70.7056	2.3720
0.1000	4	none	MUTAG	95.5663	1.6349	84.0058	5.8859
0.5000	4	relu	IMDB-BINARY	74.7667	1.5622	72.1000	3.2078
0.1000	4	none	IMDB-BINARY	72.2889	1.5123	68.8000	4.7286
0.1000	2	none	Mutagenicity	85.9733	4.1283	76.6899	1.4922
0.5000	2	none	NCI1	77.4426	1.7860	75.4258	2.6047
0.1000	8	none	PROTEINS	87.3106	4.3697	72.0552	5.3125
0.1000	8	none	MUTAG	97.3982	1.0992	82.4269	6.7346
0.5000	4	relu	NCI1	92.8548	0.9469	78.0049	2.3595
0.1000	8	none	IMDB-BINARY	73.0667	1.5652	71.3000	4.6701
0.5000	4	none	NCI1	89.0160	0.8054	77.0073	2.2227
0.1000	4	none	Mutagenicity	85.6224	3.3588	78.3732	2.7948
0.5000	1	none	PROTEINS	79.3551	1.1657	75.7368	4.1010
0.5000	1	none	MUTAG	90.9575	0.5304	87.1930	5.0132
0.5000	8	none	NCI1	93.8929	0.4768	78.1022	2.8603
0.5000	1	none	IMDB-BINARY	71.4889	1.6757	70.5000	4.4777
0.1000	8	none	Mutagenicity	87.6643	2.9407	77.8646	1.8672
0.9000	1	none	NCI1	71.5842	0.3522	68.4915	1.1631
0.5000	2	none	PROTEINS	81.8205	1.6627	74.2149	2.2255
0.5000	2	none	MUTAG	92.5538	0.5331	86.1404	4.3117
0.5000	1	none	Mutagenicity	77.1500	1.4903	74.1768	2.3271
0.5000	2	none	IMDB-BINARY	72.1111	1.6652	69.5000	4.0804
0.9000	2	none	NCI1	74.6094	0.5799	70.5109	2.3585
0.5000	2	none	Mutagenicity	79.8632	0.9609	75.7218	2.3072
0.5000	4	none	PROTEINS	85.0054	3.6760	72.4107	5.6155
0.5000	4	none	MUTAG	94.3850	1.2494	84.5029	5.2518
0.9000	4	none	NCI1	79.5350	0.9253	74.5012	1.9939
0.5000	4	none	IMDB-BINARY	72.6778	1.2971	70.5000	5.6789
0.5000	4	none	Mutagenicity	82.7582	1.9106	77.0578	1.2049
0.9000	8	none	NCI1	85.5285	1.0205	76.3504	2.1206
0.5000	8	none	PROTEINS	86.8824	3.7292	72.0600	5.3461
0.5000	8	none	MUTAG	95.5684	1.5674	86.1404	6.4330
0.5000	8	none	IMDB-BINARY	72.5000	1.8792	69.7000	4.0012
0.5000	8	none	Mutagenicity	85.0690	3.2645	77.9341	1.6013
0.9000	1	none	PROTEINS	77.9075	0.6059	75.8341	4.6458
0.9000	1	none	MUTAG	88.0014	1.6365	80.9064	10.2431
0.9000	1	none	Mutagenicity	75.6078	0.5726	72.5635	2.1925
0.9000	1	none	IMDB-BINARY	67.5222	1.6087	64.5000	4.8631
0.9000	2	none	PROTEINS	78.6864	1.0846	75.2904	3.3539
0.9000	2	none	Mutagenicity	75.8819	0.9346	72.8392	2.0814
0.9000	2	none	MUTAG	90.4863	0.9517	81.9006	5.0075
0.9000	2	none	IMDB-BINARY	71.5222	1.6125	68.8000	3.7895
0.9000	4	none	Mutagenicity	77.5960	1.5638	74.6603	2.4252
0.9000	4	none	PROTEINS	80.1434	1.6656	75.0201	2.3168
0.9000	4	none	MUTAG	91.7261	0.5868	86.6667	6.0254
0.9000	4	none	IMDB-BINARY	71.7556	2.4559	69.6000	5.2953
0.9000	8	none	Mutagenicity	79.9812	2.4622	75.9051	2.3772

set2set:
0.0000	1	none	PROTEINS	79.2348	1.5969	74.3903	3.1204
0.0000	1	none	MUTAG	90.8395	5.7012	89.3860	4.6785
0.0000	1	none	IMDB-BINARY	73.8333	0.8244	70.9000	4.8052
0.1000	8	none	Mutagenicity	87.3032	4.5202	78.3941	2.2210
0.0000	8	none	Mutagenicity	88.6994	3.2754	79.4799	1.8852
0.5000	8	none	Mutagenicity	82.0767	1.2130	77.4277	1.3399
0.1000	8	none	Mutagenicity	82.9324	1.8501	78.2342	2.0476
0.0000	8	none	NCI1	96.3585	0.5209	78.7105	1.5204
0.0000	8	none	PROTEINS	82.8282	4.2763	72.5048	4.5473
0.0000	8	none	MUTAG	97.6947	2.4464	85.1462	7.6749
0.0000	8	none	IMDB-BINARY	73.1444	1.2669	69.9000	5.7000
0.0000	8	none	NCI1	96.3152	0.6080	78.8564	1.7861
0.0000	8	none	Mutagenicity	86.8701	3.8110	78.8333	2.1536
0.0000	8	none	PROTEINS	81.5907	4.5486	74.4844	4.5331
0.0000	8	none	MUTAG	98.1674	0.6186	86.6374	6.1945
0.0000	8	none	IMDB-BINARY	73.2556	1.3389	72.1000	4.7843
0.0000	8	none	NCI1	96.3179	0.6409	78.8564	1.4778
0.0000	8	none	Mutagenicity	86.9470	3.5138	79.3864	1.7674
0.0000	12	none	PROTEINS	79.3756	3.0165	75.5623	3.6984
0.0000	12	none	MUTAG	98.2868	0.9313	86.6667	7.6048
0.0000	12	none	NCI1	95.6961	0.8452	79.7567	2.1234
0.0000	12	none	IMDB-BINARY	73.1333	0.6644	70.3000	4.7550
0.0000	12	none	Mutagenicity	85.4481	3.6091	78.6268	1.6006
0.0000	16	none	PROTEINS	78.8958	2.4208	75.3805	3.0697
0.0000	16	none	MUTAG	98.0491	1.9815	88.8012	5.5725
0.0000	16	none	NCI1	94.6229	1.3457	78.6131	2.4048
0.0000	16	none	Mutagenicity	83.7931	3.7400	77.9349	2.4677
0.0000	16	none	IMDB-BINARY	72.4000	2.6644	69.3000	4.1964
0.1000	8	none	NCI1	95.1527	0.5320	79.0754	1.6176
0.1000	8	none	PROTEINS	82.3300	4.2792	75.2968	5.2147
0.1000	8	none	MUTAG	98.7591	0.6169	86.1404	4.3117
0.1000	8	none	Mutagenicity	86.8573	3.2792	79.0174	1.9865
0.1000	8	none	IMDB-BINARY	73.7333	0.9016	71.8000	3.8936
0.1000	12	none	NCI1	94.8932	0.9383	79.5620	1.8909
0.1000	12	none	PROTEINS	82.2993	2.8819	73.5843	3.8229
0.1000	12	none	MUTAG	97.1023	2.9529	86.1696	4.8331
0.1000	12	none	Mutagenicity	86.4781	3.4212	78.3493	2.0396
0.1000	16	none	NCI1	93.6496	1.0242	78.6861	2.9604
0.1000	12	none	IMDB-BINARY	73.8111	0.7167	71.5000	6.0208
0.1000	16	none	PROTEINS	79.5741	3.3284	74.1248	2.9953
0.1000	16	none	Mutagenicity	84.1775	3.9592	78.0040	2.3600
0.1000	16	none	MUTAG	97.3401	2.3707	86.1404	8.2736
0.5000	8	none	NCI1	92.7926	0.3069	79.1241	2.2897
0.1000	16	none	IMDB-BINARY	71.8333	2.4380	71.4000	4.3405
0.5000	8	none	Mutagenicity	85.4533	2.5355	77.9801	1.2398
0.5000	12	none	NCI1	92.7521	0.8074	78.9294	2.1903
0.5000	8	none	PROTEINS	81.2122	2.5213	74.7506	3.2744
0.5000	8	none	MUTAG	96.6881	2.6632	83.4211	7.5278
0.5000	8	none	IMDB-BINARY	72.4889	1.7591	70.4000	4.6733
0.5000	16	none	NCI1	91.8302	0.9779	78.9781	2.7873
0.5000	12	none	Mutagenicity	84.3568	2.6345	78.1651	1.8328
0.5000	12	none	PROTEINS	81.3217	2.3022	73.0413	4.4522
0.5000	12	none	MUTAG	98.0512	1.1799	85.0585	4.7840
0.9000	8	none	NCI1	88.6672	0.3848	77.5669	2.3459
0.5000	12	none	IMDB-BINARY	72.1778	2.3712	70.6000	5.3141
0.5000	16	none	Mutagenicity	83.2834	2.9457	78.2339	2.1317
0.5000	16	none	PROTEINS	80.5531	2.8337	74.7531	2.6104
0.5000	16	none	MUTAG	97.2816	0.7089	85.6140	4.8078
0.9000	12	none	NCI1	89.3620	0.6044	77.9562	2.3993
0.5000	16	none	IMDB-BINARY	72.9778	1.2057	70.3000	5.1000
0.9000	8	none	Mutagenicity	83.4397	2.0286	76.8739	1.9287
0.9000	16	none	NCI1	88.8808	0.7988	77.0073	2.4337
0.9000	8	none	PROTEINS	80.6630	2.4120	74.9332	2.7904
0.9000	8	none	MUTAG	95.8611	2.4272	81.3743	4.2815
0.9000	12	none	Mutagenicity	84.1929	1.7881	77.5886	1.6844
0.9000	8	none	IMDB-BINARY	72.5444	1.4542	69.9000	3.8846
0.9000	12	none	PROTEINS	80.2738	2.6029	74.3991	2.8839
0.9000	12	none	MUTAG	95.3902	1.4185	84.5906	8.2827
0.9000	16	none	Mutagenicity	81.9922	2.9232	75.6512	2.8757
0.9000	12	none	IMDB-BINARY	72.5889	1.6851	70.7000	4.3139
0.9000	16	none	PROTEINS	79.8043	1.6294	74.6622	4.2050
0.9000	16	none	MUTAG	96.2186	1.7138	85.1170	3.1232
0.9000	16	none	IMDB-BINARY	72.9000	1.1868	70.8000	3.7895

top six is with position encoding:
0.0000	1	none	PROTEINS	82.9490	3.3821	74.6654	2.8124
0.0000	1	none	MUTAG	97.2214	1.1257	84.0058	6.7620
0.0000	1	none	IMDB-BINARY	72.6778	0.9329	71.5000	3.6401
0.0000	1	none	NCI1	87.9021	0.8343	77.2506	2.6592
0.0000	4	relu	NCI1	97.2398	0.2560	79.2944	2.0224
0.0000	1	none	Mutagenicity	84.6079	1.2477	77.7969	1.6213
0.0000	4	none	PROTEINS	87.6618	5.4676	71.7913	4.2792
0.0000	4	none	MUTAG	98.7003	0.6351	85.6140	4.2670
0.0000	4	none	NCI1	97.0803	0.3732	79.7810	1.5056
0.0000	4	none	Mutagenicity	90.3416	2.3290	79.3174	1.4764
0.0000	4	none	IMDB-BINARY	73.8111	0.7747	70.6000	4.8621
0.0000	8	none	NCI1	97.3074	0.2813	78.9051	2.4038
0.0000	8	none	PROTEINS	85.1841	4.6233	74.4804	5.1332
0.0000	8	none	MUTAG	98.4038	0.9566	85.5556	5.0850
0.0000	8	none	Mutagenicity	89.5960	1.8452	79.0642	1.4986
0.0000	8	none	IMDB-BINARY	73.5333	1.2879	72.1000	5.8728
0.0000	16	none	NCI1	96.6045	0.5104	79.6107	1.9790
0.0000	16	none	PROTEINS	82.2600	3.3726	75.7400	5.0970
0.0000	16	none	MUTAG	98.4045	0.5934	84.5614	5.5228
0.0000	16	none	Mutagenicity	87.1725	4.0926	78.3948	1.6836
0.0000	16	none	IMDB-BINARY	73.2444	0.4656	71.4000	3.9038
0.5000	1	none	NCI1	79.6134	0.6187	74.8662	2.2380
0.5000	1	none	Mutagenicity	79.3585	0.7931	75.1905	2.1172
0.5000	1	none	PROTEINS	79.8243	1.2870	75.0241	3.2939
0.5000	1	none	MUTAG	91.5475	0.8469	87.7193	4.2794
0.5000	4	none	NCI1	92.0303	0.7940	78.4915	1.6036
0.5000	1	none	IMDB-BINARY	72.5222	1.4733	69.7000	3.5228
0.5000	4	none	Mutagenicity	87.4695	0.8901	78.5796	1.3394
0.5000	4	none	PROTEINS	84.8963	3.3325	74.0372	2.6083
0.5000	8	none	NCI1	94.2309	0.6523	78.7591	1.8177
0.5000	4	none	MUTAG	97.4581	1.3771	86.6667	6.4197
0.5000	4	none	IMDB-BINARY	73.9667	0.7081	71.2000	4.9153
0.5000	8	none	Mutagenicity	88.0410	2.2354	78.6722	1.6562
0.5000	16	none	NCI1	94.7283	0.8930	79.1241	1.7840
0.5000	8	none	PROTEINS	83.6779	3.0317	74.7531	3.2468
0.5000	8	none	MUTAG	97.6349	0.9556	85.6140	7.5071
0.5000	8	none	IMDB-BINARY	73.5556	0.5488	71.1000	4.1581
0.5000	16	none	Mutagenicity	87.3491	2.2807	78.5565	1.6509
0.5000	16	none	PROTEINS	81.8315	3.0789	74.7523	2.6454
0.5000	16	none	MUTAG	95.2691	2.1033	86.1404	4.3117
0.5000	16	none	IMDB-BINARY	73.4222	0.9504	71.8000	3.8419

0.0000	1	relu	PROTEINS	84.1567	3.0268	74.2109	2.6687
0.0000	1	relu	MUTAG	97.7546	1.1455	80.8187	5.9626
0.0000	4	relu	NCI1	97.2668	0.3858	79.3431	2.5529
0.0000	1	relu	IMDB-BINARY	72.4556	1.7711	70.0000	3.7417
0.0000	1	relu	NCI1	94.2849	0.6706	77.4939	1.4850
0.0000	1	relu	Mutagenicity	89.8726	2.7051	77.3349	1.7778
0.0000	2	relu	PROTEINS	92.1234	2.2545	69.7217	4.5550
0.0000	2	relu	MUTAG	97.6352	0.7501	83.4503	4.6420
0.0000	2	relu	NCI1	96.7234	0.6062	77.4939	1.8442
